year,month,harvest_season,nearest_district,district_state,fire_count,weather_station,temperature_2m_max,precipitation_sum,windspeed_10m_max,relative_humidity_2m_mean,is_kharif_season,is_rabi_season,fire_risk_label,fire_risk_score,lag_fire_count,wind_drought_index
2023,10,kharif,Panipat,Haryana,5,karnal,31.27741935483871,0.6774193548387096,12.841935483870968,61.516129032258064,1,0,low,3,5,7.655769230769232
2024,10,kharif,Panipat,Haryana,1,karnal,31.93548387096774,0.016129032258064516,11.435483870967742,66.80645161290323,1,0,low,0,5,11.253968253968255
2025,10,kharif,Panipat,Haryana,2,karnal,30.080645161290324,1.1870967741935483,10.36774193548387,69.80645161290323,1,0,low,1,1,4.740412979351032
2022,11,kharif,Panipat,Haryana,21,karnal,26.813333333333333,0.04333333333333333,13.726666666666667,63.2,1,0,medium,5,59,13.156549520766776
2023,11,kharif,Panipat,Haryana,14,karnal,26.223333333333336,0.7266666666666667,10.96,71.03333333333333,1,0,low,5,21,6.347490347490349
2024,11,kharif,Panipat,Haryana,24,karnal,26.89,0.0,10.33,72.76666666666667,1,0,medium,6,14,10.33
2025,11,kharif,Panipat,Haryana,5,karnal,25.763333333333332,0.06666666666666667,11.663333333333332,63.03333333333333,1,0,low,3,24,10.934375
2022,4,rabi,Pathankot,Punjab,49,amritsar,36.96333333333334,0.06333333333333334,13.713333333333333,37.7,0,1,medium,7,10,12.896551724137932
2023,4,rabi,Pathankot,Punjab,3,amritsar,31.723333333333336,1.2433333333333334,14.93,50.86666666666667,0,1,low,1,49,6.655274888558693
2024,4,rabi,Pathankot,Punjab,3,amritsar,31.903333333333332,0.9566666666666667,16.21333333333333,49.333333333333336,0,1,low,2,3,8.286201022146507
2025,4,rabi,Pathankot,Punjab,13,amritsar,37.77333333333333,0.07333333333333333,16.773333333333333,34.13333333333333,0,1,low,4,3,15.627329192546586
2022,5,rabi,Pathankot,Punjab,32,amritsar,39.07096774193548,0.43870967741935485,17.65806451612903,37.483870967741936,0,1,medium,6,49,12.27354260089686
2023,5,rabi,Pathankot,Punjab,18,amritsar,34.935483870967744,1.432258064516129,15.925806451612903,47.225806451612904,0,1,low,5,32,6.547745358090186
2024,5,rabi,Pathankot,Punjab,105,amritsar,39.690322580645166,0.0774193548387097,15.387096774193548,32.354838709677416,0,1,high,9,18,14.281437125748502
2025,5,rabi,Pathankot,Punjab,33,amritsar,37.4741935483871,1.3064516129032258,16.04516129032258,47.193548387096776,0,1,medium,6,105,6.956643356643355
2023,11,kharif,Pathankot,Punjab,3,amritsar,24.816666666666666,1.3233333333333333,11.446666666666665,80.66666666666667,1,0,low,2,2,4.926829268292683
2024,11,kharif,Pathankot,Punjab,13,amritsar,26.003333333333334,0.19666666666666668,9.006666666666666,76.33333333333333,1,0,low,4,3,7.526462395543175
2022,4,rabi,Patiala,Punjab,50,ludhiana,38.93,0.0,18.220000000000002,28.733333333333334,0,1,medium,7,14,18.220000000000002
2023,4,rabi,Patiala,Punjab,2,ludhiana,32.06333333333333,0.86,15.370000000000001,48.8,0,1,low,1,50,8.263440860215056
2024,4,rabi,Patiala,Punjab,3,ludhiana,33.34,0.8166666666666667,17.16,42.03333333333333,0,1,low,2,2,9.445871559633028
2025,4,rabi,Patiala,Punjab,12,ludhiana,37.336666666666666,0.18666666666666665,15.983333333333333,33.53333333333333,0,1,low,4,3,13.469101123595506
2022,5,rabi,Patiala,Punjab,12,ludhiana,39.3,1.164516129032258,19.251612903225805,38.516129032258064,0,1,low,4,51,8.89418777943368
2023,5,rabi,Patiala,Punjab,55,ludhiana,34.36129032258064,3.648387096774193,15.396774193548387,50.03225806451613,0,1,medium,7,12,3.3122831367106174
2024,5,rabi,Patiala,Punjab,61,ludhiana,40.251612903225805,0.06451612903225806,18.690322580645162,29.225806451612904,0,1,medium,8,55,17.55757575757576
2025,5,rabi,Patiala,Punjab,62,ludhiana,37.487096774193546,0.9580645161290323,15.983870967741936,49.45161290322581,0,1,medium,8,61,8.163097199341022
2022,10,kharif,Patiala,Punjab,212,ludhiana,30.019354838709678,0.8580645161290323,10.483870967741936,71.16129032258064,1,0,high,10,188,5.642361111111111
2023,10,kharif,Patiala,Punjab,80,ludhiana,30.774193548387096,0.5967741935483871,11.516129032258064,67.3225806451613,1,0,medium,8,212,7.212121212121212
2024,10,kharif,Patiala,Punjab,44,ludhiana,33.39032258064516,0.06451612903225806,11.490322580645161,61.645161290322584,1,0,medium,7,80,10.793939393939395
2025,10,kharif,Patiala,Punjab,27,ludhiana,30.76774193548387,1.2903225806451613,10.138709677419355,65.93548387096774,1,0,medium,6,44,4.426760563380282
2022,11,kharif,Patiala,Punjab,181,ludhiana,25.543333333333333,0.57,12.72,72.73333333333333,1,0,high,10,435,8.10191082802548
2023,11,kharif,Patiala,Punjab,163,ludhiana,26.256666666666668,0.38999999999999996,11.31,72.63333333333334,1,0,high,9,181,8.136690647482016
2024,11,kharif,Patiala,Punjab,44,ludhiana,26.553333333333335,0.0,8.876666666666667,75.93333333333334,1,0,medium,7,163,8.876666666666667
2025,11,kharif,Patiala,Punjab,40,ludhiana,25.883333333333333,0.0,9.91,59.9,1,0,medium,7,44,9.91
2022,4,rabi,Pilibhit,Uttar Pradesh,410,karnal,39.663333333333334,0.0,18.503333333333334,23.2,0,1,high,10,738,18.503333333333334
2023,4,rabi,Pilibhit,Uttar Pradesh,68,karnal,34.16,0.4633333333333333,17.446666666666665,38.13333333333333,0,1,medium,8,410,11.922551252847379
2024,4,rabi,Pilibhit,Uttar Pradesh,561,karnal,34.43333333333333,0.09333333333333334,17.240000000000002,34.5,0,1,high,10,68,15.768292682926832
2025,4,rabi,Pilibhit,Uttar Pradesh,175,karnal,35.71,0.5833333333333334,15.47,40.733333333333334,0,1,high,9,561,9.770526315789473
2022,5,rabi,Pilibhit,Uttar Pradesh,73,karnal,38.38709677419355,1.0129032258064516,17.335483870967742,45.25806451612903,0,1,medium,8,61,8.612179487179489
2023,5,rabi,Pilibhit,Uttar Pradesh,30,karnal,34.88709677419355,3.4967741935483874,17.74516129032258,48.774193548387096,0,1,medium,6,73,3.9461979913916787
2024,5,rabi,Pilibhit,Uttar Pradesh,423,karnal,40.832258064516125,0.02258064516129032,20.141935483870967,27.903225806451612,0,1,high,10,30,19.69716088328076
2025,5,rabi,Pilibhit,Uttar Pradesh,140,karnal,35.41935483870968,1.3612903225806452,16.548387096774192,57.58064516129032,0,1,high,9,423,7.008196721311474
2022,10,kharif,Pilibhit,Uttar Pradesh,47,karnal,29.47741935483871,0.8161290322580645,12.741935483870968,72.25806451612904,1,0,medium,7,32,7.015985790408526
2023,10,kharif,Pilibhit,Uttar Pradesh,103,karnal,31.27741935483871,0.6774193548387096,12.841935483870968,61.516129032258064,1,0,high,9,47,7.655769230769232
2024,10,kharif,Pilibhit,Uttar Pradesh,53,karnal,31.93548387096774,0.016129032258064516,11.435483870967742,66.80645161290323,1,0,medium,7,103,11.253968253968255
2025,10,kharif,Pilibhit,Uttar Pradesh,66,karnal,30.080645161290324,1.1870967741935483,10.36774193548387,69.80645161290323,1,0,medium,8,53,4.740412979351032
2022,11,kharif,Pilibhit,Uttar Pradesh,35,karnal,26.813333333333333,0.04333333333333333,13.726666666666667,63.2,1,0,medium,6,42,13.156549520766776
2023,11,kharif,Pilibhit,Uttar Pradesh,17,karnal,26.223333333333336,0.7266666666666667,10.96,71.03333333333333,1,0,low,5,35,6.347490347490349
2024,11,kharif,Pilibhit,Uttar Pradesh,30,karnal,26.89,0.0,10.33,72.76666666666667,1,0,medium,6,17,10.33
2025,11,kharif,Pilibhit,Uttar Pradesh,29,karnal,25.763333333333332,0.06666666666666667,11.663333333333332,63.03333333333333,1,0,medium,6,30,10.934375
2022,4,rabi,Rewari,Haryana,6,hisar,40.193333333333335,0.0,16.696666666666665,18.966666666666665,0,1,low,3,8,16.696666666666665
2023,4,rabi,Rewari,Haryana,1,hisar,33.78333333333333,0.25333333333333335,16.353333333333335,39.06666666666667,0,1,low,0,6,13.047872340425533
2024,4,rabi,Rewari,Haryana,2,hisar,35.05,0.056666666666666664,18.776666666666664,32.53333333333333,0,1,low,1,1,17.769716088328074
2025,4,rabi,Rewari,Haryana,10,hisar,38.983333333333334,0.03666666666666667,15.326666666666666,25.8,0,1,low,4,2,14.784565916398714
2024,5,rabi,Rewari,Haryana,2,hisar,41.33548387096774,0.0032258064516129032,18.438709677419357,25.967741935483872,0,1,low,1,1,18.379421221864956
2025,5,rabi,Rewari,Haryana,2,hisar,39.41290322580645,0.36774193548387096,16.50967741935484,40.16129032258065,0,1,low,1,2,12.070754716981133
2023,10,kharif,Rewari,Haryana,1,hisar,32.148387096774194,0.49677419354838703,12.52258064516129,59.935483870967744,1,0,low,0,1,8.366379310344827
2024,10,kharif,Rewari,Haryana,2,hisar,33.82258064516129,0.0,11.841935483870968,57.83870967741935,1,0,low,1,1,11.841935483870968
2025,10,kharif,Rewari,Haryana,1,hisar,30.91290322580645,0.6612903225806451,10.577419354838709,62.67741935483871,1,0,low,0,2,6.366990291262136
2023,11,kharif,Rewari,Haryana,1,hisar,26.326666666666664,0.23666666666666666,11.186666666666667,70.83333333333333,1,0,low,0,1,9.045822102425879
2025,11,kharif,Rewari,Haryana,4,hisar,26.446666666666665,0.006666666666666667,9.156666666666666,56.666666666666664,1,0,low,2,1,9.096026490066226
2022,4,rabi,Rohtak,Haryana,58,karnal,39.663333333333334,0.0,18.503333333333334,23.2,0,1,medium,7,52,18.503333333333334
2023,4,rabi,Rohtak,Haryana,4,karnal,34.16,0.4633333333333333,17.446666666666665,38.13333333333333,0,1,low,2,58,11.922551252847379
2024,4,rabi,Rohtak,Haryana,4,karnal,34.43333333333333,0.09333333333333334,17.240000000000002,34.5,0,1,low,2,4,15.768292682926832
2025,4,rabi,Rohtak,Haryana,54,karnal,35.71,0.5833333333333334,15.47,40.733333333333334,0,1,medium,7,4,9.770526315789473
2022,5,rabi,Rohtak,Haryana,18,karnal,38.38709677419355,1.0129032258064516,17.335483870967742,45.25806451612903,0,1,low,5,32,8.612179487179489
2023,5,rabi,Rohtak,Haryana,29,karnal,34.88709677419355,3.4967741935483874,17.74516129032258,48.774193548387096,0,1,medium,6,18,3.9461979913916787
2024,5,rabi,Rohtak,Haryana,92,karnal,40.832258064516125,0.02258064516129032,20.141935483870967,27.903225806451612,0,1,medium,8,29,19.69716088328076
2025,5,rabi,Rohtak,Haryana,46,karnal,35.41935483870968,1.3612903225806452,16.548387096774192,57.58064516129032,0,1,medium,7,92,7.008196721311474
2023,10,kharif,Rohtak,Haryana,2,karnal,31.27741935483871,0.6774193548387096,12.841935483870968,61.516129032258064,1,0,low,1,1,7.655769230769232
2024,10,kharif,Rohtak,Haryana,1,karnal,31.93548387096774,0.016129032258064516,11.435483870967742,66.80645161290323,1,0,low,0,2,11.253968253968255
2022,11,kharif,Rohtak,Haryana,18,karnal,26.813333333333333,0.04333333333333333,13.726666666666667,63.2,1,0,low,5,24,13.156549520766776
2023,11,kharif,Rohtak,Haryana,11,karnal,26.223333333333336,0.7266666666666667,10.96,71.03333333333333,1,0,low,4,18,6.347490347490349
2024,11,kharif,Rohtak,Haryana,5,karnal,26.89,0.0,10.33,72.76666666666667,1,0,low,3,11,10.33
2025,11,kharif,Rohtak,Haryana,16,karnal,25.763333333333332,0.06666666666666667,11.663333333333332,63.03333333333333,1,0,low,5,5,10.934375
2022,4,rabi,Rupnagar,Punjab,15,ludhiana,38.93,0.0,18.220000000000002,28.733333333333334,0,1,low,5,60,18.220000000000002
2025,4,rabi,Rupnagar,Punjab,22,ludhiana,37.336666666666666,0.18666666666666665,15.983333333333333,33.53333333333333,0,1,medium,5,15,13.469101123595506
2022,5,rabi,Rupnagar,Punjab,63,ludhiana,39.3,1.164516129032258,19.251612903225805,38.516129032258064,0,1,medium,8,39,8.89418777943368
2023,5,rabi,Rupnagar,Punjab,5,ludhiana,34.36129032258064,3.648387096774193,15.396774193548387,50.03225806451613,0,1,low,3,63,3.3122831367106174
2024,5,rabi,Rupnagar,Punjab,193,ludhiana,40.251612903225805,0.06451612903225806,18.690322580645162,29.225806451612904,0,1,high,10,5,17.55757575757576
2025,5,rabi,Rupnagar,Punjab,9,ludhiana,37.487096774193546,0.9580645161290323,15.983870967741936,49.45161290322581,0,1,low,4,193,8.163097199341022
2022,10,kharif,Rupnagar,Punjab,19,ludhiana,30.019354838709678,0.8580645161290323,10.483870967741936,71.16129032258064,1,0,low,5,15,5.642361111111111
2023,10,kharif,Rupnagar,Punjab,4,ludhiana,30.774193548387096,0.5967741935483871,11.516129032258064,67.3225806451613,1,0,low,2,19,7.212121212121212
2024,10,kharif,Rupnagar,Punjab,2,ludhiana,33.39032258064516,0.06451612903225806,11.490322580645161,61.645161290322584,1,0,low,1,4,10.793939393939395
2022,11,kharif,Rupnagar,Punjab,26,ludhiana,25.543333333333333,0.57,12.72,72.73333333333333,1,0,medium,6,48,8.10191082802548
2023,11,kharif,Rupnagar,Punjab,8,ludhiana,26.256666666666668,0.38999999999999996,11.31,72.63333333333334,1,0,low,3,26,8.136690647482016
2024,11,kharif,Rupnagar,Punjab,3,ludhiana,26.553333333333335,0.0,8.876666666666667,75.93333333333334,1,0,low,2,8,8.876666666666667
2025,11,kharif,Rupnagar,Punjab,1,ludhiana,25.883333333333333,0.0,9.91,59.9,1,0,low,1,3,9.91
2022,4,rabi,S.A.S. Nagar (Mohali),Punjab,1,ludhiana,38.93,0.0,18.220000000000002,28.733333333333334,0,1,low,0,13,18.220000000000002
2025,4,rabi,S.A.S. Nagar (Mohali),Punjab,2,ludhiana,37.336666666666666,0.18666666666666665,15.983333333333333,33.53333333333333,0,1,low,1,1,13.469101123595506
2023,5,rabi,S.A.S. Nagar (Mohali),Punjab,2,ludhiana,34.36129032258064,3.648387096774193,15.396774193548387,50.03225806451613,0,1,low,1,6,3.3122831367106174
2024,5,rabi,S.A.S. Nagar (Mohali),Punjab,19,ludhiana,40.251612903225805,0.06451612903225806,18.690322580645162,29.225806451612904,0,1,low,5,2,17.55757575757576
2025,5,rabi,S.A.S. Nagar (Mohali),Punjab,5,ludhiana,37.487096774193546,0.9580645161290323,15.983870967741936,49.45161290322581,0,1,low,3,19,8.163097199341022
2022,10,kharif,S.A.S. Nagar (Mohali),Punjab,16,ludhiana,30.019354838709678,0.8580645161290323,10.483870967741936,71.16129032258064,1,0,low,5,17,5.642361111111111
2023,10,kharif,S.A.S. Nagar (Mohali),Punjab,9,ludhiana,30.774193548387096,0.5967741935483871,11.516129032258064,67.3225806451613,1,0,low,4,16,7.212121212121212
2024,10,kharif,S.A.S. Nagar (Mohali),Punjab,1,ludhiana,33.39032258064516,0.06451612903225806,11.490322580645161,61.645161290322584,1,0,low,0,9,10.793939393939395
2025,10,kharif,S.A.S. Nagar (Mohali),Punjab,3,ludhiana,30.76774193548387,1.2903225806451613,10.138709677419355,65.93548387096774,1,0,low,2,1,4.426760563380282
2022,11,kharif,S.A.S. Nagar (Mohali),Punjab,4,ludhiana,25.543333333333333,0.57,12.72,72.73333333333333,1,0,low,2,13,8.10191082802548
2023,11,kharif,S.A.S. Nagar (Mohali),Punjab,2,ludhiana,26.256666666666668,0.38999999999999996,11.31,72.63333333333334,1,0,low,1,4,8.136690647482016
2024,11,kharif,S.A.S. Nagar (Mohali),Punjab,1,ludhiana,26.553333333333335,0.0,8.876666666666667,75.93333333333334,1,0,low,0,2,8.876666666666667
2022,4,rabi,Sangrur,Punjab,122,ludhiana,38.93,0.0,18.220000000000002,28.733333333333334,0,1,high,9,43,18.220000000000002
2023,4,rabi,Sangrur,Punjab,3,ludhiana,32.06333333333333,0.86,15.370000000000001,48.8,0,1,low,1,122,8.263440860215056
2024,4,rabi,Sangrur,Punjab,4,ludhiana,33.34,0.8166666666666667,17.16,42.03333333333333,0,1,low,2,3,9.445871559633028
2025,4,rabi,Sangrur,Punjab,8,ludhiana,37.336666666666666,0.18666666666666665,15.983333333333333,33.53333333333333,0,1,low,3,4,13.469101123595506
2022,5,rabi,Sangrur,Punjab,29,ludhiana,39.3,1.164516129032258,19.251612903225805,38.516129032258064,0,1,medium,6,33,8.89418777943368
2023,5,rabi,Sangrur,Punjab,46,ludhiana,34.36129032258064,3.648387096774193,15.396774193548387,50.03225806451613,0,1,medium,7,29,3.3122831367106174
2024,5,rabi,Sangrur,Punjab,84,ludhiana,40.251612903225805,0.06451612903225806,18.690322580645162,29.225806451612904,0,1,medium,8,46,17.55757575757576
2025,5,rabi,Sangrur,Punjab,68,ludhiana,37.487096774193546,0.9580645161290323,15.983870967741936,49.45161290322581,0,1,medium,8,84,8.163097199341022
2022,10,kharif,Sangrur,Punjab,264,ludhiana,30.019354838709678,0.8580645161290323,10.483870967741936,71.16129032258064,1,0,high,10,113,5.642361111111111
2023,10,kharif,Sangrur,Punjab,129,ludhiana,30.774193548387096,0.5967741935483871,11.516129032258064,67.3225806451613,1,0,high,9,264,7.212121212121212
2024,10,kharif,Sangrur,Punjab,51,ludhiana,33.39032258064516,0.06451612903225806,11.490322580645161,61.645161290322584,1,0,medium,7,129,10.793939393939395
2025,10,kharif,Sangrur,Punjab,117,ludhiana,30.76774193548387,1.2903225806451613,10.138709677419355,65.93548387096774,1,0,high,9,51,4.426760563380282
2022,11,kharif,Sangrur,Punjab,481,ludhiana,25.543333333333333,0.57,12.72,72.73333333333333,1,0,high,10,874,8.10191082802548
2023,11,kharif,Sangrur,Punjab,599,ludhiana,26.256666666666668,0.38999999999999996,11.31,72.63333333333334,1,0,high,10,481,8.136690647482016
2024,11,kharif,Sangrur,Punjab,387,ludhiana,26.553333333333335,0.0,8.876666666666667,75.93333333333334,1,0,high,10,599,8.876666666666667
2025,11,kharif,Sangrur,Punjab,236,ludhiana,25.883333333333333,0.0,9.91,59.9,1,0,high,10,387,9.91
2022,4,rabi,Shahid Bhagat Singh Nagar,Punjab,9,ludhiana,38.93,0.0,18.220000000000002,28.733333333333334,0,1,low,4,15,18.220000000000002
2024,4,rabi,Shahid Bhagat Singh Nagar,Punjab,8,ludhiana,33.34,0.8166666666666667,17.16,42.03333333333333,0,1,low,3,9,9.445871559633028
2025,4,rabi,Shahid Bhagat Singh Nagar,Punjab,11,ludhiana,37.336666666666666,0.18666666666666665,15.983333333333333,33.53333333333333,0,1,low,4,8,13.469101123595506
2022,5,rabi,Shahid Bhagat Singh Nagar,Punjab,59,ludhiana,39.3,1.164516129032258,19.251612903225805,38.516129032258064,0,1,medium,8,50,8.89418777943368
2023,5,rabi,Shahid Bhagat Singh Nagar,Punjab,37,ludhiana,34.36129032258064,3.648387096774193,15.396774193548387,50.03225806451613,0,1,medium,6,59,3.3122831367106174
2024,5,rabi,Shahid Bhagat Singh Nagar,Punjab,107,ludhiana,40.251612903225805,0.06451612903225806,18.690322580645162,29.225806451612904,0,1,high,9,37,17.55757575757576
2025,5,rabi,Shahid Bhagat Singh Nagar,Punjab,73,ludhiana,37.487096774193546,0.9580645161290323,15.983870967741936,49.45161290322581,0,1,medium,8,107,8.163097199341022
2022,10,kharif,Shahid Bhagat Singh Nagar,Punjab,44,ludhiana,30.019354838709678,0.8580645161290323,10.483870967741936,71.16129032258064,1,0,medium,7,52,5.642361111111111
2023,10,kharif,Shahid Bhagat Singh Nagar,Punjab,15,ludhiana,30.774193548387096,0.5967741935483871,11.516129032258064,67.3225806451613,1,0,low,5,44,7.212121212121212
2024,10,kharif,Shahid Bhagat Singh Nagar,Punjab,8,ludhiana,33.39032258064516,0.06451612903225806,11.490322580645161,61.645161290322584,1,0,low,3,15,10.793939393939395
2025,10,kharif,Shahid Bhagat Singh Nagar,Punjab,4,ludhiana,30.76774193548387,1.2903225806451613,10.138709677419355,65.93548387096774,1,0,low,2,8,4.426760563380282
2022,11,kharif,Shahid Bhagat Singh Nagar,Punjab,85,ludhiana,25.543333333333333,0.57,12.72,72.73333333333333,1,0,medium,8,170,8.10191082802548
2023,11,kharif,Shahid Bhagat Singh Nagar,Punjab,72,ludhiana,26.256666666666668,0.38999999999999996,11.31,72.63333333333334,1,0,medium,8,85,8.136690647482016
2024,11,kharif,Shahid Bhagat Singh Nagar,Punjab,14,ludhiana,26.553333333333335,0.0,8.876666666666667,75.93333333333334,1,0,low,5,72,8.876666666666667
2025,11,kharif,Shahid Bhagat Singh Nagar,Punjab,9,ludhiana,25.883333333333333,0.0,9.91,59.9,1,0,low,4,14,9.91
2022,4,rabi,Shahjahanpur,Uttar Pradesh,63,karnal,39.663333333333334,0.0,18.503333333333334,23.2,0,1,medium,8,53,18.503333333333334
2023,4,rabi,Shahjahanpur,Uttar Pradesh,15,karnal,34.16,0.4633333333333333,17.446666666666665,38.13333333333333,0,1,low,5,63,11.922551252847379
2024,4,rabi,Shahjahanpur,Uttar Pradesh,15,karnal,34.43333333333333,0.09333333333333334,17.240000000000002,34.5,0,1,low,5,15,15.768292682926832
2025,4,rabi,Shahjahanpur,Uttar Pradesh,35,karnal,35.71,0.5833333333333334,15.47,40.733333333333334,0,1,medium,6,15,9.770526315789473
2022,5,rabi,Shahjahanpur,Uttar Pradesh,12,karnal,38.38709677419355,1.0129032258064516,17.335483870967742,45.25806451612903,0,1,low,4,9,8.612179487179489
2023,5,rabi,Shahjahanpur,Uttar Pradesh,13,karnal,34.88709677419355,3.4967741935483874,17.74516129032258,48.774193548387096,0,1,low,4,12,3.9461979913916787
2024,5,rabi,Shahjahanpur,Uttar Pradesh,28,karnal,40.832258064516125,0.02258064516129032,20.141935483870967,27.903225806451612,0,1,medium,6,13,19.69716088328076
2025,5,rabi,Shahjahanpur,Uttar Pradesh,62,karnal,35.41935483870968,1.3612903225806452,16.548387096774192,57.58064516129032,0,1,medium,8,28,7.008196721311474
2022,10,kharif,Shahjahanpur,Uttar Pradesh,19,karnal,29.47741935483871,0.8161290322580645,12.741935483870968,72.25806451612904,1,0,low,5,23,7.015985790408526
2023,10,kharif,Shahjahanpur,Uttar Pradesh,4,karnal,31.27741935483871,0.6774193548387096,12.841935483870968,61.516129032258064,1,0,low,2,19,7.655769230769232
2024,10,kharif,Shahjahanpur,Uttar Pradesh,4,karnal,31.93548387096774,0.016129032258064516,11.435483870967742,66.80645161290323,1,0,low,2,4,11.253968253968255
2025,10,kharif,Shahjahanpur,Uttar Pradesh,10,karnal,30.080645161290324,1.1870967741935483,10.36774193548387,69.80645161290323,1,0,low,4,4,4.740412979351032
2022,11,kharif,Shahjahanpur,Uttar Pradesh,15,karnal,26.813333333333333,0.04333333333333333,13.726666666666667,63.2,1,0,low,5,36,13.156549520766776
2023,11,kharif,Shahjahanpur,Uttar Pradesh,9,karnal,26.223333333333336,0.7266666666666667,10.96,71.03333333333333,1,0,low,4,15,6.347490347490349
2024,11,kharif,Shahjahanpur,Uttar Pradesh,11,karnal,26.89,0.0,10.33,72.76666666666667,1,0,low,4,9,10.33
2025,11,kharif,Shahjahanpur,Uttar Pradesh,16,karnal,25.763333333333332,0.06666666666666667,11.663333333333332,63.03333333333333,1,0,low,5,11,10.934375
2022,4,rabi,Sirsa,Haryana,31,hisar,40.193333333333335,0.0,16.696666666666665,18.966666666666665,0,1,medium,6,40,16.696666666666665
2023,4,rabi,Sirsa,Haryana,10,hisar,33.78333333333333,0.25333333333333335,16.353333333333335,39.06666666666667,0,1,low,4,31,13.047872340425533
2024,4,rabi,Sirsa,Haryana,6,hisar,35.05,0.056666666666666664,18.776666666666664,32.53333333333333,0,1,low,3,10,17.769716088328074
2025,4,rabi,Sirsa,Haryana,35,hisar,38.983333333333334,0.03666666666666667,15.326666666666666,25.8,0,1,medium,6,6,14.784565916398714
2022,5,rabi,Sirsa,Haryana,21,hisar,41.42258064516129,0.48709677419354835,20.241935483870968,31.806451612903224,0,1,medium,5,49,13.611713665943602
2023,5,rabi,Sirsa,Haryana,35,hisar,36.5,2.5161290322580645,18.496774193548386,42.74193548387097,0,1,medium,6,21,5.2605504587155965
2024,5,rabi,Sirsa,Haryana,55,hisar,41.33548387096774,0.0032258064516129032,18.438709677419357,25.967741935483872,0,1,medium,7,35,18.379421221864956
2025,5,rabi,Sirsa,Haryana,65,hisar,39.41290322580645,0.36774193548387096,16.50967741935484,40.16129032258065,0,1,medium,8,55,12.070754716981133
2022,10,kharif,Sirsa,Haryana,31,hisar,31.60967741935484,0.14516129032258066,12.451612903225806,60.25806451612903,1,0,medium,6,36,10.873239436619718
2023,10,kharif,Sirsa,Haryana,48,hisar,32.148387096774194,0.49677419354838703,12.52258064516129,59.935483870967744,1,0,medium,7,31,8.366379310344827
2024,10,kharif,Sirsa,Haryana,40,hisar,33.82258064516129,0.0,11.841935483870968,57.83870967741935,1,0,medium,7,48,11.841935483870968
2025,10,kharif,Sirsa,Haryana,62,hisar,30.91290322580645,0.6612903225806451,10.577419354838709,62.67741935483871,1,0,medium,8,40,6.366990291262136
2022,11,kharif,Sirsa,Haryana,158,hisar,27.290000000000003,0.029999999999999995,13.110000000000001,60.733333333333334,1,0,high,9,271,12.728155339805827
2023,11,kharif,Sirsa,Haryana,131,hisar,26.326666666666664,0.23666666666666666,11.186666666666667,70.83333333333333,1,0,high,9,158,9.045822102425879
2024,11,kharif,Sirsa,Haryana,210,hisar,28.243333333333332,0.0,8.933333333333334,62.53333333333333,1,0,high,10,131,8.933333333333334
2025,11,kharif,Sirsa,Haryana,163,hisar,26.446666666666665,0.006666666666666667,9.156666666666666,56.666666666666664,1,0,high,9,210,9.096026490066226
2022,4,rabi,Sitapur,Uttar Pradesh,5,karnal,39.663333333333334,0.0,18.503333333333334,23.2,0,1,low,2,2,18.503333333333334
2023,4,rabi,Sitapur,Uttar Pradesh,1,karnal,34.16,0.4633333333333333,17.446666666666665,38.13333333333333,0,1,low,0,5,11.922551252847379
2024,4,rabi,Sitapur,Uttar Pradesh,5,karnal,34.43333333333333,0.09333333333333334,17.240000000000002,34.5,0,1,low,3,1,15.768292682926832
2025,4,rabi,Sitapur,Uttar Pradesh,5,karnal,35.71,0.5833333333333334,15.47,40.733333333333334,0,1,low,3,5,9.770526315789473
2023,5,rabi,Sitapur,Uttar Pradesh,2,karnal,34.88709677419355,3.4967741935483874,17.74516129032258,48.774193548387096,0,1,low,1,1,3.9461979913916787
2024,5,rabi,Sitapur,Uttar Pradesh,2,karnal,40.832258064516125,0.02258064516129032,20.141935483870967,27.903225806451612,0,1,low,1,2,19.69716088328076
2025,5,rabi,Sitapur,Uttar Pradesh,6,karnal,35.41935483870968,1.3612903225806452,16.548387096774192,57.58064516129032,0,1,low,3,2,7.008196721311474
2024,10,kharif,Sitapur,Uttar Pradesh,3,karnal,31.93548387096774,0.016129032258064516,11.435483870967742,66.80645161290323,1,0,low,2,1,11.253968253968255
2025,10,kharif,Sitapur,Uttar Pradesh,2,karnal,30.080645161290324,1.1870967741935483,10.36774193548387,69.80645161290323,1,0,low,1,3,4.740412979351032
2022,11,kharif,Sitapur,Uttar Pradesh,10,karnal,26.813333333333333,0.04333333333333333,13.726666666666667,63.2,1,0,low,4,1,13.156549520766776
2023,11,kharif,Sitapur,Uttar Pradesh,5,karnal,26.223333333333336,0.7266666666666667,10.96,71.03333333333333,1,0,low,3,10,6.347490347490349
2024,11,kharif,Sitapur,Uttar Pradesh,8,karnal,26.89,0.0,10.33,72.76666666666667,1,0,low,3,5,10.33
2025,11,kharif,Sitapur,Uttar Pradesh,10,karnal,25.763333333333332,0.06666666666666667,11.663333333333332,63.03333333333333,1,0,low,4,8,10.934375
2022,4,rabi,Sonipat,Haryana,39,karnal,39.663333333333334,0.0,18.503333333333334,23.2,0,1,medium,7,48,18.503333333333334
2023,4,rabi,Sonipat,Haryana,5,karnal,34.16,0.4633333333333333,17.446666666666665,38.13333333333333,0,1,low,3,39,11.922551252847379
